,_key,city,country,employees_on_linkedin,faxNumber,followers,founded,hq,image_url,industry,linkedin_id,naics,naicsText,name,overview,phoneNumber,postal,revenue,sic,sicText,size,specialites,state,street_1,street_2,type,updated,url,website
373,0005fe47-3ea9-4b59-9664-9f677e330925,Schlüchtern,Germany,,,2,,"Gartenstr. 5-7, Schlüchtern, Schlüchtern, 36381, Germany",,Staffing and Recruiting,8532687,,,Kommunales Center für Arbeit,"Kommunales Center für Arbeit is an executive office company based out of Gartenstr. 5-7, Schlüchtern, Schlüchtern, Germany.",,36381,,,,1-10 employees,,Schlüchtern,Gartenstr. 5-7,,,2016-04-22T22:43:18,www.linkedin.com/company/kommunales-center-für-arbeit,http://www.kca-mkk.de
374,0005ffdb-b073-499a-af25-f5ed4b24ae98,Denville,United States,,,0,,"5 Walden Ln, Denville, New Jersey, 07834-1326, United States",,Printing,4080740,,,Degree Day Systems Inc,Your #1 Source for the best Fuel Meter Tickets!,,07834-1326,,,,1-10 employees,,New Jersey,5 Walden Ln,,,2016-04-21T20:34:48,www.linkedin.com/company/degree-day-systems-inc,http://www.degreeday.com
375,000608c9-9fff-4d01-a92c-aed032b94223,,,,,8,2002.0,,http://media.licdn.com/mpr/mpr/shrink_200_200/p/8/000/1ab/30d/0d52202.png,Information Technology and Services,1296970,,,Connect IT Pty Ltd.,"Connect I.T. is a leading provider of enterprise and small-business networking solutions that help organizations achieve their business. \r\nIn today’s enterprises, IT departments are challenged to consolidate their resources to enhance return on investment and reduce system management and administrative expenses to drive down the total cost of ownership. To achieve these business goals, they must have the right tools and the flexibility provided by standards-based, interoperable systems, rather than the rigid limitations of technology.",,,,,,1-10 employees,"Networking, Surveillance, Telemetry, Remote Monitoring",,,,Public Company,2016-04-22T16:16:12,www.linkedin.com/company/connect-it-pty-ltd-,http://www.connectit.com.au
376,00060ef0-8710-4662-836f-8beb19710c69,,,,,8,1990.0,,http://media.licdn.com/mpr/mpr/shrink_200_200/p/5/005/09f/0d1/145df6e.png,Professional Training & Coaching,4830406,,,Silva India,Silva India is a personality and mind training lifetstyle package for self improvement for individuals as well as enhancing performance at educational and corporate levels. It was established in India in 1990 by Dr Bimol and has been responsible for training lakhs of people in India to help improve their lives.,,,,,,51-200 employees,"Mind Training, Personality Development, Corporate Seminars",,,,Public Company,2016-04-24T23:39:45,www.linkedin.com/company/silva-india,http://www.silvaindia.com
377,000612c4-517e-4ef8-9d54-ccdb46adda56,North Vancouver,Canada,,,50,1990.0,"#104-267 West Esplanade, North Vancouver, BC, V7M 1A5, Canada",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAASkAAAAJDU4NTA5YjdhLTk3YjMtNGZhNi1iOTMzLWQxZWMzMDg3YjhkMA.png,Individual & Family Services,10248985,,,Hollyburn Family Services,"Hollyburn Family Services has been providing quality programs, counselling, \r\n and support services to children, youth, seniors and families since 1990.\r\n\r\nHollyburn Family Services is comprised of three legal entities: Hollyburn Family Services Ltd., Hollyburn Support Services Ltd. and Hollyburn Family Services Society. Each entity is a distinct registered corporation with its own governance structure, unique programs and separate financial operation.\r\n\r\nTogether, the three entities form the umbrella agency commonly referred to as Hollyburn Family Services and benefit from the synergy created by common values, commitment to client-centred service, high standards of operation and strong staff culture. Hollyburn Family Services has been accredited since 2000, operates programs accredited by The Commission on Accreditation of Rehabilitation Facilities, and remains committed to continuous quality improvement across all its programs.",,V7M 1A5,,,,201-500 employees,,BC,#104-267 West Esplanade,,Nonprofit,2016-05-16T06:38:23,www.linkedin.com/company/hollyburn-family-services,http://hollyburn.ca
378,00061af5-207a-4f66-a294-18f800b3ddc2,Downey,United States,,,1,,"11102 Paramount Blvd, Downey, California, 90241-4225, United States",,Information Technology and Services,4170737,,,Pina Pizza House,"Pina Pizza House is an Information Technology and Services company located in 11102 Paramount Blvd, Downey, California, United States.",,90241-4225,,,,11-50 employees,,California,11102 Paramount Blvd,,,2016-04-22T01:41:30,www.linkedin.com/company/pina-pizza-house,
379,00061cc6-bb48-493e-b0b1-395b49b16ba4,Thornton-Cleveleys,United Kingdom,,,0,,"134a Victoria Road West, THORNTON-CLEVELEYS, FY5 3LG, United Kingdom",,,9535904,,,Oystons Estate Agency,"Oystons Estate Agency is a company based out of 134a Victoria Road West , THORNTON-CLEVELEYS, United Kingdom.",,FY5 3LG,,,,11-50 employees,,,134a Victoria Road West,,,2016-04-23T09:09:45,www.linkedin.com/company/oystons-estate-agency,http://www.oystons.co.uk
380,0006219f-57bf-402f-8d4e-81026edbeb69,Halesite,United States,,,1,,"8 Noyes Ln, Halesite, New York, 11743, United States",,,9934754,,,Van Koot Fred Pla Small Van,"Van Koot Fred Pla Small Van is a company based out of 8 Noyes Ln, Halesite, New York, United States.",,11743,,,,,,New York,8 Noyes Ln,,,2016-04-23T22:19:20,www.linkedin.com/company/van-koot-fred-pla-small-van,
381,000623db-ac44-4242-a34a-59ae9e7ebb17,Hagerstown,United States,,,0,,"447 E Main St, Hagerstown, Indiana, 47346-1337, United States",,Marketing and Advertising,8222393,,,Freedonia Studios,"Freedonia Studios is a Marketing and Advertising company located in 447 E Main St, Hagerstown, Indiana, United States.",,47346-1337,,,,1-10 employees,,Indiana,447 E Main St,,,2016-04-22T00:47:54,www.linkedin.com/company/freedonia-studios,
382,00062b87-0b0b-455d-aaa1-a86015ffc6de,Gainesville,United States,,,0,,"332 Washington St NW, Gainesville, Georgia, 30501-8517, United States",,Building Materials,6016580,,,Torrey Building Systems LLC,"Torrey Building Systems LLC is a Building Materials company located in 332 Washington St NW, Gainesville, Georgia, United States.",,30501-8517,,,,1-10 employees,,Georgia,332 Washington St NW,,,2016-04-21T20:15:43,www.linkedin.com/company/torrey-building-systems-llc,
383,000631e0-1245-4cb3-9247-5d25a6cdeb5a,Massachusetts,United States,,,1,,"291 American Legion Hwy, Westport, Massachusetts, 02790, United States",,,9888240,,,Westport Market,"Westport Market is a company based out of 291 American Legion Hwy, Westport, Massachusetts, United States.",,02790,,,,1-10 employees,,Massachusetts,291 American Legion Hwy,,,2016-04-21T21:43:07,www.linkedin.com/company/westport-market,
384,000632e3-2a92-47b0-9416-5f05d41c3a92,Mumbai,India,,,20,2014.0,"156-158, Shree Shakambhari Corporate Park, Chakravarti Ashok CHS. HSg. Soc. Ltd., J.B.Nagar, Andheri East, Mumbai, Maharashtra, 400099, India",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAPvAAAAJGJjYmY5ZDE2LTMzMmQtNDk1My1iNzEzLTJmMmU0MWRjODY5NA.png,Consumer Services,9282825,,,Wheresmypandit.com Pvt. Ltd.,"Hinduism is not only the world’s oldest religion but also the grandest. Today’s generation, which includes anthropologists to sociologists are unable to decipher it completely. History has taken the shape of mythology and science has become ritual. Over last couple of decades, some steps have been taken to understand Hinduism in its true sense.\r\n\r\nWhere’s My Pandit is a step in the direction of need fulfillment, both in terms of intellectual and material. Where’s My Pandit will bring the world face to face with the rich legacy of science and economics behind various Hindu practices and fulfill the intellectual requirement.\r\n\r\nAlong with this, Where’s My Pandit will also fulfill the need of those who want to follow the practice of Hinduism in today’s time constrained world. In other words, Where’s My Pandit will be a one stop window to access Panditji for Puja, Puja Samgri for Puja, Historical aspect to Hotel Bookings at Hindu religious destinations, etc.\r\n\r\nThe one-of-its-kind online portal that strives to give you a worry-free, pleasant Puja experience. You can book from a wide range of highly qualified and experienced Pandits, Puja products and pure Vedic samagri for any of your pujas. Book a temple trip or tirtha yatra, or simply customize a Puja. Long distance customers can also opt for an E-Puja, where our Panditji will effectively guide you through the entire Puja on real-time video call.",,400099,,,,201-500 employees,"Pandit Services, Puja Samagri, Organize a Puja, Religious Products, Pilgrimage Tourism, E-Puja",Maharashtra,"156-158, Shree Shakambhari Corporate Park, Chakravarti Ashok CHS. HSg. Soc. Ltd. J.B.Nagar, Andheri East","J.B.Nagar, Andheri East",Privately Held,2016-05-16T18:08:00,www.linkedin.com/company/wheresmypandit,https://www.wheresmypandit.com
385,00063326-d657-4990-a159-eebb9c503cde,Denver,United States,,,0,,"1576 Holly St, Denver, Colorado, 80220-1441, United States",,Media Production,9105023,,,Ten Poodle Productions LLC,"Ten Poodle Productions LLC is a media production company based out of 1576 Holly St, Denver, Colorado, United States.",,80220-1441,,,,,,Colorado,1576 Holly St,,,2016-04-21T19:19:03,www.linkedin.com/company/ten-poodle-productions-llc,
386,00063811-29b9-47d9-9f5a-1a9025f081c6,Providence,United States,,(401) 272-8379,1,,"256 Weybosset St, Providence, Rhode Island, 02903-3779, United States",,Consumer Services,8265411,488510,Freight Transportation Arrangement,Avery Piano Company Inc,"Avery Piano Company Inc is a Hospitality company located in 256 Weybosset St, Providence, Rhode Island, United States.",(401) 421-6000,02903,$1.35M,4731,Freight Transportation Services,,,RI,256 WEYBOSSET ST,,,2016-04-22T00:51:12,www.linkedin.com/company/avery-piano-company-inc,http://www.averypiano.com
387,00063bf4-e7a0-4054-8895-2071ea66d6c6,Grand Rapids,United States,,,0,,"2461 Cedar Crest Dr Ne, Grand Rapids, Michigan, 49525, United States",,,9646607,,,Callaghan Food And Set Styling,"Callaghan Food And Set Styling is a company based out of 2461 Cedar Crest Dr Ne, Grand Rapids, Michigan, United States.",,49525,,,,1-10 employees,,Michigan,2461 Cedar Crest Dr Ne,,,2016-04-22T03:04:46,www.linkedin.com/company/callaghan-food-and-set-styling,http://www.foodportfolio.com
388,00063e1a-fc7f-41d2-88f7-2f53d15960b5,Cincinnati,United States,,,29,,"3917 Spring Grove Ave, Cincinnati, Ohio, 45223-3302, United States",,Hospital & Health Care,4517772,,,Northside Clinic,"Northside Clinic is a Hospital and Health Care company located in 3917 Spring Grove Ave, Cincinnati, Ohio, United States.",,45223-3302,,,,51-200 employees,,Ohio,3917 Spring Grove Ave,,,2016-05-19T07:35:11,www.linkedin.com/company/northside-clinic,
389,00064015-fc82-4f3e-a939-504550b9655d,,,,,60,,,http://media.licdn.com/mpr/mpr/shrink_200_200/p/2/005/055/04e/030e75d.png,Marketing and Advertising,5156655,,,Transport Advertising,"Transport Media specialises in advertising on transport media formats in the outdoor advertising arena. Formats include: Rail and Tram, Taxi, Bus, Advan, Tube Car Panels, Airports and more.",,,,,,51-200 employees,,,,,,2016-05-21T09:54:29,www.linkedin.com/company/transport-advertising,http://www.transportmedia.co.uk
390,000642da-d496-424f-a1dc-335604e746fe,Highland,United States,,,0,,"2234 Terrace Dr, Highland, Indiana, 46322, United States",,Publishing,6562904,,,General Marketing and Dist,"General Marketing and Dist is a publishing company based out of 2234 Terrace Dr, Highland, Indiana, United States.",,46322,,,,,,Indiana,2234 Terrace Dr,,,2016-04-22T01:05:28,www.linkedin.com/company/general-marketing-and-dist,
391,00064338-7acc-483d-a624-d9041999a93e,Los Angeles,United States,,,0,,"167 S Fairfax Ave, Los Angeles, California, 90036-2106, United States",,Food Production,4392584,,,Three Amigos Produce,"Three Amigos Produce is a Food Production company located in 167 S Fairfax Ave, Los Angeles, California, United States.",,90036-2106,,,,1-10 employees,,California,167 S Fairfax Ave,,,2016-04-21T19:49:03,www.linkedin.com/company/three-amigos-produce,
392,000646d6-0a8d-401c-aa0a-b07fda0add70,Guilderland,United States,,,0,,"2050 State Farm Rd, Guilderland, New York, 12084, United States",http://media.licdn.com/mpr/mpr/shrink_200_200/p/4/005/09d/008/351dcf6.jpg,,4102239,,,Guilderland Dry Cleaners Inc,"Certified green dry cleaner, locally owned, and the best in quick and affordable service including suit cleaning, alterations and wedding dress preservation.",,12084,,,,,,New York,2050 State Farm Rd,,,2016-04-22T04:09:19,www.linkedin.com/company/guilderland-dry-cleaners-inc,http://guilderlanddrycleanersny.com
393,000647fc-3e03-4f6d-85d4-bdeda26811cc,,,,,5,,,http://media.licdn.com/mpr/mpr/shrink_200_200/p/4/005/078/201/3e0ac86.png,Marketing and Advertising,5280186,,,Scion Interactive Ltd - Recent Projects,This illustrates how we utilise visual technology for improved engagement with the target audience of our partners.,,,,,,11-50 employees,,,,,,2016-04-21T03:54:48,www.linkedin.com/company/recent-stuff,https://www.behance.net/scioninteractive
394,0006492a-6c92-4377-8dc2-9f71905391db,,Brazil,,,0,,Brazil,,,3869785,,,INTERCOMM,INTERCOMM is a company based out of Brazil.,,,,,,,,,,,,2016-04-20T23:56:53,www.linkedin.com/company/intercomm,http://intercommbr.com.br
395,00064daf-9e22-48e1-b90b-bf6ef6b83b0e,St. Louis,United States,,,1,,"1709 Locust St, Saint Louis, Missouri, 63103-1703, United States",,Higher Education,6304623,,,Dragon Trading Co,"Dragon Trading Co is a Higher Education company located in 1709 Locust St, Saint Louis, Missouri, United States.",,63103-1703,,,,11-50 employees,,Missouri,1709 Locust St,,,2016-04-21T22:24:17,www.linkedin.com/company/dragon-trading-co,http://www.dragontradingus.com
396,00064dfe-a9b2-45e0-b26d-c52c6bd760b5,Johnson City,United States,,,0,,"48 E MAINE RD, JOHNSON CITY, New York, 13790, United States",,,9956026,,,Future Relics,"Future Relics is a company based out of 48 E MAINE RD , JOHNSON CITY, New York, United States.",,13790,,,,,,New York,48 E MAINE RD,,,2016-04-21T23:01:31,www.linkedin.com/company/future-relics,http://www.futurelics.com
397,0006523f-430b-49e1-8ee8-118b26aecca2,Cavan,Ireland,,,19,2010.0,"Shercock Road, Bailieborough, Co. Cavan, Ireland",http://media.licdn.com/mpr/mpr/shrink_200_200/AAEAAQAAAAAAAAKqAAAAJDhmNGUwYzIyLTk4ZWItNDRjOC04OGM2LTg2MzM1NTE5YTFkZg.png,Dairy,10041140,,,Independent Milk Laboratories,"Independent Milk Laboratories is a joint venture business that was established in 2010 to meet the need for a high quality, independent and accredited milk testing laboratory in Ireland.\r\n\r\nThe business has been formed as a joint venture between Progressive Genetics and National Milk Records and offers payment testing services, disease testing, microbiology testing and testing services for milk recording organisations.\r\n\r\nThe business will be drawing on the resources and expertise of the joint venture partners. National Milk Records and Progressive Genetics have unique expertise in the field of testing for milk recording purposes. In addition IML will draw on the systems and experience of National Milk Laboratories - a subsidiary company of the NMR Group that handles the majority of payment testing in Great Britain.",,,,,,11-50 employees,"Independent Milk Testing, Animal Disease Testing, Microbiology",,Shercock Road Bailieborough,Bailieborough,Public Company,2016-05-16T17:37:11,www.linkedin.com/company/independent-milk-laboratories,http://www.imlabs.ie
398,0006568d-6f19-4d45-8611-29af37bbb1aa,Elk Grove Village,United States,,,2,,"901 Biesterfield Rd # 308, Elk Grove Village, Illinois, 60007-7324, United States",,Medical Devices,8736115,,,Kirmess Dental Lab,"Kirmess Dental Lab is a Medical Device company located in 901 Biesterfield Rd # 308, Elk Grove Village, Illinois, United States.",,60007-7324,,,,1-10 employees,,Illinois,901 Biesterfield Rd # 308,,,2016-04-21T17:21:52,www.linkedin.com/company/kirmess-dental-lab,
399,00065750-d734-43aa-8c10-87a16f9989d8,,,,,4,2005.0,,http://media.licdn.com/mpr/mpr/shrink_200_200/p/5/005/0b5/303/247918c.png,Telecommunications,9288157,,,Hosted Solutions,Hosted Solutions is a leading provider of VoIP/Hosted Phone System Services for businesses. We focus our efforts to help small to medium sized companies find an economic solution that is convenient and reliable. Since 2005 we have provided our flexible and advanced telephone solutions to numerous clients across the United States.,,,,,,11-50 employees,"Telephones, Office Cabling, VoIP",,,,Privately Held,2016-04-22T16:42:17,www.linkedin.com/company/hosted-solutions,http://www.hosted-123.com
400,00065910-f672-4457-9795-22d68a7342e2,Región Metropolitana de Santiago,Chile,,,0,,"calle copiapó 342, santiago, santiago, Chile",,Information Technology and Services,8149933,,,soc ind gallardo ltda,"soc ind gallardo ltda is an information technology and services company based out of calle copiapó 342, santiago, santiago, Chile.",,,,,,,,santiago,calle copiapó 342,,,2016-04-22T21:57:07,www.linkedin.com/company/soc-ind-gallardo-ltda,http://www.radiadoresgallardo.cl
